FROM_ID,ID_POST,TYPE,NAME,STATUS_TYPE,PUBLISHED_DATE,POST_EXTRACTION_DATE,SAHRES_COUNT,REACTION_LOVE_COUNT,REACTION_LIKE_COUNT,REACTION_TOTAL_COUNT,REACTION_ANGRY_COUNT,REACTION_HAHA_COUNT,REACTION_SAD_COUNT,REACTION_THANKFUL_COUNT,REACTION_WOW_COUNT,FROM_NAME,COMMENTS_COUNT,MESSAGE,LAST_REACTION,ID_PAGE
110443648988755,110443648988755_1149972845035825,photo,Timeline Photos,added_photos,2016-04-08 18:06:02,2016-10-17 14:15:00,0,0,18,18,0,0,0,0,0,LOU Rugby,0,"46eme - Penalite pour le TPR, mais ca ne passe pas pour Laurent Tranier.",2016-04-08 18:06:02,110443648988755
110443648988755,110443648988755_1149969691702807,photo,Timeline Photos,added_photos,2016-04-08 17:59:41,2016-10-17 14:15:00,0,0,13,13,0,0,0,0,0,LOU Rugby,0,"C'est parti pour la 2nde periode ici a Tarbes. Au coup d'envoi cette fois, le demi d'ouverture tarbais et ancien lyonnais, Laurent Tranier ;-)",2016-04-08 17:59:41,110443648988755
110443648988755,110443648988755_1149965421703234,photo,Timeline Photos,added_photos,2016-04-08 17:47:15,2016-10-17 14:15:00,2,1,86,88,0,1,0,0,0,LOU Rugby,1,C'est la mi-temps a Trelut !,2016-04-08 17:47:15,110443648988755
110443648988755,110443648988755_1149964475036662,photo,Timeline Photos,added_photos,2016-04-08 17:45:12,2016-10-17 14:15:00,0,1,26,27,0,0,0,0,0,LOU Rugby,0,40eme - ...et ca passe pour le buteur lyonnais qui ouvre le score juste avant la sirene.,2016-04-08 17:45:12,110443648988755
110443648988755,110443648988755_1149963875036722,photo,Timeline Photos,added_photos,2016-04-08 17:43:59,2016-10-17 14:15:00,0,0,23,23,0,0,0,0,0,LOU Rugby,0,"40eme - Juste avant la pause, penalite pour le LOU Rugby et cette fois, Stephen Brett s'installe face aux perches...",2016-04-08 17:43:59,110443648988755
110443648988755,110443648988755_1149962195036890,photo,Timeline Photos,added_photos,2016-04-08 17:38:25,2016-10-17 14:15:00,0,0,19,19,0,0,0,0,0,LOU Rugby,0,34eme - Toujours 0-0 et pourtant le LOU est bien installe dans le camp tarbais... mais la defense du TPR est tres solide !,2016-04-08 17:38:25,110443648988755
110443648988755,110443648988755_1149952971704479,photo,Timeline Photos,added_photos,2016-04-08 17:17:24,2016-10-17 14:15:00,1,0,22,22,0,0,0,0,0,LOU Rugby,2,"Apres un quart d'heure de jeu, le LOU affiche deja de certaines ambitions... Ce soir, on prefere la penaltouche !",2016-04-08 17:33:17,110443648988755
110443648988755,110443648988755_1149951955037914,photo,Timeline Photos,added_photos,2016-04-08 17:15:02,2016-10-17 14:15:00,0,0,19,19,0,0,0,0,0,LOU Rugby,0,"Entre pluie et rayons de soleil, la meteo prend part a la partie ce soir, ce qui donne un debut de match un peu ferme...",2016-04-08 17:15:02,110443648988755
110443648988755,110443648988755_1149947978371645,photo,Timeline Photos,added_photos,2016-04-08 17:04:16,2016-10-17 14:15:00,0,0,46,46,0,0,0,0,0,LOU Rugby,0,"En l'absence de Julien Puricelli, Julien Bonnaire est ce soir le capitaine des Rouge et Noir.",2016-04-08 17:04:16,110443648988755
110443648988755,110443648988755_1149947268371716,photo,Timeline Photos,added_photos,2016-04-08 17:02:13,2016-10-17 14:15:00,3,0,80,80,0,0,0,0,0,LOU Rugby,2,C'est parti pour ce Tarbes/Lyon ! Le coup d'envoi est donne par le lyonnais Stephen Brett ! Allez le LOU !,2016-04-08 17:48:00,110443648988755
110443648988755,110443648988755_1149945315038578,photo,Timeline Photos,added_photos,2016-04-08 16:58:29,2016-10-17 14:15:00,1,1,26,27,0,0,0,0,0,LOU Rugby,0,Plus que 5mn avant ce TPR/LOU ! Faisons un point sur les compos :,2016-04-08 16:58:29,110443648988755
110443648988755,110443648988755_1149914041708372,photo,Photos from LOU Rugby's post,added_photos,2016-04-08 15:58:14,2016-10-17 14:15:00,3,4,132,136,0,0,0,0,0,LOU Rugby,2,TPR/LOU... H-1 ! Prets ?,2016-04-08 16:45:43,110443648988755
110443648988755,110443648988755_1149836951716081,photo,Timeline Photos,added_photos,2016-04-08 15:31:00,2016-10-17 14:15:00,10,1,71,73,0,0,0,0,1,LOU Rugby,9,"Attention, demain uniquement, vente flash au Matmut Stadium mais egalement sur boutique.lourugby.fr !",2016-04-09 11:56:44,110443648988755
110443648988755,110443648988755_1149876618378781,photo,Photos from LOU Rugby's post,added_photos,2016-04-08 14:25:24,2016-10-17 14:15:00,1,5,232,237,0,0,0,0,0,LOU Rugby,10,Promenade dans Tarbes... Coup d'envoi a 19h00 !,2016-04-09 20:22:49,110443648988755
110443648988755,110443648988755_1149828975050212,link,"Giorgi Javakhia, sur le banc pour TPR/LOU",shared_story,2016-04-08 12:46:58,2016-10-17 14:15:00,12,0,90,90,0,0,0,0,0,LOU Rugby,4,"Vous l'avez decouvert hier dans la composition du LOU, il honorera ce soir sa premiere feuille de match, face a Tarbes : nous vous presentons Giorgi Javakhia !  http://www.lourugby.fr/actualites/giorgi-javakhia-sur-le-banc-pour-tpr-lou/23435/",2016-04-08 21:39:31,110443648988755
110443648988755,110443648988755_1149769798389463,photo,LOU Rugby,shared_story,2016-04-08 09:57:36,2016-10-17 14:15:00,0,32,529,568,0,0,0,0,7,LOU Rugby,10,"Le Bouclier de retour au LOU Rugby !   Desormais Champions, les Rouge et Noir se verront remettre officiellement leur bouclier le dimanche 17 avril, apres la rencontre LOU/Beziers au Matmut Stadium !",2016-04-09 22:07:13,110443648988755
110443648988755,110443648988755_1149272445105865,link,TPR/LOU : la composition lyonnaise,shared_story,2016-04-07 16:15:07,2016-10-17 14:15:00,22,2,121,123,0,0,0,0,0,LOU Rugby,6,Decouvrez la compo du LOU pour affronter Tarbes demain (19h00) !   http://www.lourugby.fr/actualites/tpr-lou-la-composition-lyonnaise/23433/,2016-04-07 17:49:02,110443648988755
110443648988755,110443648988755_1149203801779396,link,"Pierre Mignoni : ""Rester concentres, mobilises""",shared_story,2016-04-07 14:21:42,2016-10-17 14:15:00,14,5,115,120,0,0,0,0,0,LOU Rugby,3,"Avant de prendre la route de Tarbes pour cette 25eme journee de PRO D2, Pierre Mignoni a repondu aux questions des journalistes. Satisfait par le titre de Champion de France de PRO D2, le coach lyonnais attend encore beaucoup de son groupe.  http://www.lourugby.fr/actualites/pierre-mignoni-rester-concentres-mobiliser/23432/",2016-04-07 15:21:18,110443648988755
110443648988755,110443648988755_1149037591796017,link,"Christian Njewel : ""Pas de decompression""",shared_story,2016-04-07 09:17:58,2016-10-17 14:15:00,11,10,134,145,0,0,0,0,1,LOU Rugby,2,"Deja Champion, le LOU Rugby espere encore confirmer en devenant un ""beau Champion"". Decouvrez les confessions de Christian Njewel, deuxieme ligne lyonnais, avant Tarbes/LOU ce vendredi (19h).  http://www.lourugby.fr/actualites/christian-njewel-pas-de-decompression/23431/",2016-04-07 13:18:33,110443648988755
110443648988755,110443648988755_1147882138578229,link,Au Coeur du LOU - EMISSION#10 (04/04/2016),shared_story,2016-04-05 13:13:11,2016-10-17 14:15:00,8,6,90,96,0,0,0,0,0,LOU Rugby,1,Au coeur du LOU c'etait hier soir sur TLM... et des maintenant en replay sur : http://www.lourugby.fr/actualites/replay-au-coeur-du-lou-episode-10/23175/,2016-04-06 19:00:48,110443648988755
110443648988755,110443648988755_1147752971924479,photo,Timeline Photos,added_photos,2016-04-05 10:32:01,2016-10-17 14:15:00,35,10,198,208,0,0,0,0,0,LOU Rugby,4,Champions... jusqu'au mug !  http://boutique.lourugby.fr/accessoires/mug-champion-2015-16.html,2016-04-06 11:29:43,110443648988755
110443648988755,110443648988755_1147304695302640,photo,Caisse d'Epargne Rhone Alpes,shared_story,2016-04-04 14:49:29,2016-10-17 14:15:00,0,2,91,95,1,0,0,0,1,LOU Rugby,3,"Tentez de gagner vos places pour LOU/Beziers, avec la Caisse d'Epargne Rhone-Alpes, parrain de la rencontre !",2016-04-04 19:58:21,110443648988755
110443648988755,110443648988755_1145427052157071,photo,Timeline Photos,added_photos,2016-04-01 20:03:51,2016-10-17 14:15:00,38,21,339,362,0,1,0,0,1,LOU Rugby,19,Vous l'avez decouvert sur les joueurs... il sera disponible demain en boutique mais des ce soir sur http://boutique.lourugby.fr,2016-04-03 17:45:19,110443648988755
110443648988755,110443648988755_1145405295492580,photo,Timeline Photos,added_photos,2016-04-01 19:22:22,2016-10-17 14:15:00,37,51,931,987,0,0,0,0,5,LOU Rugby,36,"& surtout, remercions tout le staff qui a pousse nos Rouge et Noir vers la reussite ! #LOUCHAMPIONS",2016-04-03 19:54:17,110443648988755
110443648988755,110443648988755_1145404662159310,photo,Timeline Photos,added_photos,2016-04-01 19:20:22,2016-10-17 14:15:00,699,367,10605,11052,4,34,0,0,42,LOU Rugby,172,"Ils sont Champions de France !!!!!   Un max de ""j'aime"" pour cette saison exceptionnelle !!!",2016-04-08 07:07:10,110443648988755
110443648988755,110443648988755_1145388428827600,photo,Timeline Photos,added_photos,2016-04-01 18:50:38,2016-10-17 14:15:00,891,185,3353,3576,0,8,1,0,29,LOU Rugby,93,"Montauban s'est impose ce soir face a Bayonne (29-3), le LOU Rugby est donc officiellement Champion de France de PRO D2 ! Merci pour votre soutien !",2016-04-04 18:14:31,110443648988755
110443648988755,110443648988755_1145269172172859,photo,PRO D2,shared_story,2016-04-01 16:03:27,2016-10-17 14:15:00,0,1,78,79,0,0,0,0,0,LOU Rugby,15,"En tout cas, nous on va regarder ;-) Et vous ?",2016-04-01 19:54:31,110443648988755
110443648988755,110443648988755_1145220928844350,link,Programme de la derniere journee de PRO D2 !,shared_story,2016-04-01 14:44:08,2016-10-17 14:15:00,2,1,88,89,0,0,0,0,0,LOU Rugby,0,On connait desormais le programme de la derniere journee de cette saison 2015/2016 !  http://www.lourugby.fr/actualites/programme-de-la-derniere-journee-de-pro-d2/23427/,2016-04-01 14:44:08,110443648988755
110443648988755,110443648988755_1145163372183439,photo,LOU Rugby's cover photo,added_photos,2016-04-01 13:44:24,2016-10-17 14:15:00,25,4,125,129,0,0,0,0,0,LOU Rugby,12,http://billetterie.lourugby.fr/fr/meeting/17224/lou-beziers/matmut-stadium/15-04-2016/00h00,2016-04-03 21:41:17,110443648988755
110443648988755,110443648988755_1145154845517625,link,LOU/USAP (40-19) : le resume,shared_story,2016-04-01 13:35:24,2016-10-17 14:15:00,11,2,113,116,0,1,0,0,0,LOU Rugby,1,Retrouvez le resume video de la victoire bonifiee du LOU Rugby ce jeudi face a l'USA Perpignan (40-19).  http://www.lourugby.fr/actualites/lou-usap-40-19-le-resume/23426/,2016-04-01 16:26:25,110443648988755
110443648988755,110443648988755_1145131858853257,link,"Julien Puricelli : ""Faire une saison pleine, jusqu'a la 30eme journee !""",shared_story,2016-04-01 13:07:02,2016-10-17 14:15:00,4,1,72,73,0,0,0,0,0,LOU Rugby,1,"Apres Pierre Mignoni, decouvrez la reaction du capitaine du LOU, Julien Puricelli, apres LOU/Perpignan (40-19) ce jeudi...  http://www.lourugby.fr/actualites/julien-puricelli-faire-une-saison-pleine-jusqu-a-la-30eme-journee/23425/",2016-04-01 13:13:36,110443648988755
110443648988755,110443648988755_1144407695592340,link,"Pierre Mignoni : ""Etre un beau Champion""",shared_story,2016-03-31 21:49:43,2016-10-17 14:15:00,24,9,228,239,0,2,0,0,0,LOU Rugby,11,"Decouvrez la reaction du coach lyonnais, Pierre Mignoni, apres la victoire de son groupe face a Perpignan (40-19). http://www.lourugby.fr/actualites/pierre-mignoni-etre-un-beau-champion/23424",2016-04-02 20:55:51,110443648988755
110443648988755,110443648988755_1144385865594523,photo,Timeline Photos,added_photos,2016-03-31 21:20:42,2016-10-17 14:15:00,144,105,2258,2379,1,6,0,0,9,LOU Rugby,51,"Apres cette nouvelle victoire bonifiee, les Rouge et Noir comptent desormais 31 points d'avance et pourraient donc etre Champions de France de PRO D2 des ce vendredi, en cas de revers de Bayonne a Montauban.  Un max de (y) pour nos futurs Champions ? ;-)",2016-04-02 07:35:02,110443648988755
110443648988755,110443648988755_1144348092264967,photo,Timeline Photos,added_photos,2016-03-31 20:31:44,2016-10-17 14:15:00,131,59,1108,1180,0,3,1,0,9,LOU Rugby,42,"C'est termine ! Le LOU Rugby s'impose ce soir, avec le bonus, face a l'USA Perpignan !",2016-04-02 12:09:50,110443648988755
110443648988755,110443648988755_1144341002265676,photo,Timeline Photos,added_photos,2016-03-31 20:28:31,2016-10-17 14:15:00,3,0,62,62,0,0,0,0,0,LOU Rugby,0,"77eme - Sortie de notre buteur du soir, Jacques-Louis Potgieter, il est remplace par Stephen Brett.",2016-03-31 20:28:31,110443648988755
110443648988755,110443648988755_1144340285599081,photo,Timeline Photos,added_photos,2016-03-31 20:26:38,2016-10-17 14:15:00,6,5,156,163,0,2,0,0,0,LOU Rugby,2,"75eme - Essai pour le LOU Rugby, le 6eme essai lyonnais est signe Jerome Porical !!! Potgieter transforme.",2016-03-31 20:36:29,110443648988755
110443648988755,110443648988755_1144334498932993,photo,Timeline Photos,added_photos,2016-03-31 20:19:21,2016-10-17 14:15:00,3,3,46,49,0,0,0,0,0,LOU Rugby,0,69eme - Nouveau changement au LOU Rugby : Njewel <-> Singer.,2016-03-31 20:19:21,110443648988755
110443648988755,110443648988755_1144330968933346,photo,Timeline Photos,added_photos,2016-03-31 20:14:50,2016-10-17 14:15:00,1,0,38,38,0,0,0,0,0,LOU Rugby,0,66eme - Ti'i Paulo <-> Cameron Mapusua,2016-04-01 12:28:24,110443648988755
110443648988755,110443648988755_1144328308933612,photo,Timeline Photos,added_photos,2016-03-31 20:11:09,2016-10-17 14:15:00,0,0,22,22,0,0,0,0,0,LOU Rugby,0,62eme - Durand <-> Figuerola !,2016-04-02 18:00:16,110443648988755
110443648988755,110443648988755_1144328008933642,photo,Timeline Photos,added_photos,2016-03-31 20:10:37,2016-10-17 14:15:00,1,0,28,29,1,0,0,0,0,LOU Rugby,0,"61eme - Essai pour l'USAP, par Alan Brazo, qui surprend encore les Lyonnais. Allan transforme.",2016-03-31 20:10:37,110443648988755
110443648988755,110443648988755_1144326748933768,photo,Timeline Photos,added_photos,2016-03-31 20:08:10,2016-10-17 14:15:00,0,2,25,27,0,0,0,0,0,LOU Rugby,0,59eme - Sortie de Carl Fearns sous les applaudissements du Matmut Stadium. Il est remplace par Didier Tison.,2016-03-31 20:08:10,110443648988755
110443648988755,110443648988755_1144322382267538,photo,Timeline Photos,added_photos,2016-03-31 20:03:18,2016-10-17 14:15:00,1,1,54,57,2,0,0,0,0,LOU Rugby,2,"55eme - Carton rouge pour le pilier Christophe David, apres un coup de point sur un lyonnais.",2016-03-31 20:08:30,110443648988755
110443648988755,110443648988755_1144321715600938,photo,Timeline Photos,added_photos,2016-03-31 20:01:31,2016-10-17 14:15:00,1,1,27,28,0,0,0,0,0,LOU Rugby,1,"53eme - Changements de piliers cote lyonnais : Du Preez <-> Mavinga, Attoub <-> Kouider !",2016-03-31 20:03:22,110443648988755
110443648988755,110443648988755_1144320708934372,photo,Timeline Photos,added_photos,2016-03-31 19:58:20,2016-10-17 14:15:00,6,3,116,119,0,0,0,0,0,LOU Rugby,1,51eme - Nouvel essai pour le LOU Rugby et cette fois c'est Jerome Porical qui s'en charge pour son grand retour ce soir ! Potgieter transforme.,2016-03-31 19:58:20,110443648988755
110443648988755,110443648988755_1144319765601133,photo,Timeline Photos,added_photos,2016-03-31 19:55:22,2016-10-17 14:15:00,2,2,46,48,0,0,0,0,0,LOU Rugby,0,"48eme - Essai pour le LOU Rugby et c'est un double pour Franck Romanet ce soir ! :-) mais face au vent, pas de transformation pour Potgieter.",2016-03-31 19:55:22,110443648988755
110443648988755,110443648988755_1144319398934503,photo,Timeline Photos,added_photos,2016-03-31 19:53:53,2016-10-17 14:15:00,3,0,26,26,0,0,0,0,0,LOU Rugby,0,46eme - Carton jaune pour Joffrey Michel de l'USAP accuse d'un en-avant volontaire.,2016-03-31 19:56:46,110443648988755
110443648988755,110443648988755_1144309458935497,photo,Timeline Photos,added_photos,2016-03-31 19:50:03,2016-10-17 14:15:00,1,0,23,23,0,0,0,0,0,LOU Rugby,0,"43eme - Penalite pour le LOU Rugby, mais ca ne passe pour Potgieter.",2016-03-31 19:50:03,110443648988755
110443648988755,110443648988755_1144306855602424,photo,Timeline Photos,added_photos,2016-03-31 19:46:46,2016-10-17 14:15:00,1,1,47,48,0,0,0,0,0,LOU Rugby,0,C'est parti pour cette seconde periode... et le vent s'est invite dans la partie ! Coup d'envoi de J.L. Potgieter !,2016-03-31 19:46:46,110443648988755
110443648988755,110443648988755_1144296475603462,video,,added_video,2016-03-31 19:40:09,2016-10-17 14:15:00,14,9,173,184,2,0,0,0,0,LOU Rugby,12,"Vous avez vote pour lui... Agustin Figuerola est elu ""Joueur du LOU le + sexy"" ! Bravo a lui et merci pour tous vos votes ;-)",2016-03-31 19:40:09,110443648988755
110443648988755,110443648988755_1144291682270608,photo,Timeline Photos,added_photos,2016-03-31 19:31:32,2016-10-17 14:15:00,6,2,130,132,0,0,0,0,0,LOU Rugby,1,C'est termine pour cette premiere periode ! Il faudra plus de rigueur en 2nde periode pour esperer faire mieux...,2016-03-31 19:32:24,110443648988755
110443648988755,110443648988755_1144289622270814,photo,Timeline Photos,added_photos,2016-03-31 19:26:55,2016-10-17 14:15:00,3,2,90,92,0,0,0,0,0,LOU Rugby,1,Potgieter se charge de la transformation sans souci.,2016-03-31 19:34:03,110443648988755
110443648988755,110443648988755_1144289195604190,photo,Timeline Photos,added_photos,2016-03-31 19:26:16,2016-10-17 14:15:00,1,0,42,42,0,0,0,0,0,LOU Rugby,1,35eme - Le LOU repond...encore ! Ti'i Paulo inscrit deja la troisieme essai lyonnais dans cette partie.,2016-03-31 19:33:58,110443648988755
110443648988755,110443648988755_1144287638937679,photo,Timeline Photos,added_photos,2016-03-31 19:23:13,2016-10-17 14:15:00,0,0,28,29,0,0,0,0,1,LOU Rugby,2,32eme - L'USAP surprend la defense lyonnaise et Tommaso Allan en profite pour filer tout seul a l'essai ! Mais sa transformation passe trop a droite...,2016-03-31 19:23:13,110443648988755
110443648988755,110443648988755_1144278988938544,photo,Timeline Photos,added_photos,2016-03-31 19:17:27,2016-10-17 14:15:00,1,2,89,91,0,0,0,0,0,LOU Rugby,2,26eme - Enorme travail du LOU sur la ligne d'en-but... et essai de Jacques-Louis Potgieter ! Le buteur lyonnais se charge lui meme de la transformation.,2016-03-31 22:34:19,110443648988755
110443648988755,110443648988755_1144274918938951,photo,Timeline Photos,added_photos,2016-03-31 19:12:53,2016-10-17 14:15:00,0,0,19,21,2,0,0,0,0,LOU Rugby,0,"22eme - Carton jaune pour le LOU Rugby, a Hemani Paea accuse d'un placage irregulier.",2016-03-31 19:12:53,110443648988755
110443648988755,110443648988755_1144257608940682,photo,Timeline Photos,added_photos,2016-03-31 19:01:04,2016-10-17 14:15:00,1,1,108,110,0,1,0,0,0,LOU Rugby,3,7eme ! Le LOU repond... et vite ! Essai de Franck Romanet sur l'aile ! Jacques-Louis Potgieter a la transformation egalise !,2016-03-31 19:01:04,110443648988755
110443648988755,110443648988755_1144252978941145,photo,Timeline Photos,added_photos,2016-03-31 18:52:05,2016-10-17 14:15:00,0,0,23,29,5,0,0,0,1,LOU Rugby,2,3eme - Premiere action de l'USAP et premier essai ! Il est transforme ensuite par Tommaso Allan.,2016-03-31 19:09:10,110443648988755
110443648988755,110443648988755_1144249495608160,photo,Timeline Photos,added_photos,2016-03-31 18:46:28,2016-10-17 14:15:00,0,0,27,28,0,1,0,0,0,LOU Rugby,0,Le coup d'envoi de cette rencontre est donne par Tommaso Allan pour l'USAP ! C'est parti ! Allez le LOU !,2016-03-31 18:46:28,110443648988755
110443648988755,110443648988755_1144247832274993,photo,Timeline Photos,added_photos,2016-03-31 18:45:32,2016-10-17 14:15:00,0,1,46,48,0,1,0,0,0,LOU Rugby,0,Entree des joueurs sur la pelouse du Matmut Stadium en compagnie des cadettes du LOU Rugby ! Coup d'envoi imminent :-),2016-03-31 18:45:32,110443648988755
110443648988755,110443648988755_1144237632276013,photo,Timeline Photos,added_photos,2016-03-31 18:36:56,2016-10-17 14:15:00,0,0,57,57,0,0,0,0,0,LOU Rugby,3,Coup d'envoi dans 10mn ! L'heure des compos !,2016-03-31 18:44:54,110443648988755
110443648988755,110443648988755_1144098528956590,photo,Timeline Photos,added_photos,2016-03-31 16:14:16,2016-10-17 14:15:00,5,5,118,124,0,0,0,0,1,LOU Rugby,3,"Ce soir, les Femmes sont a l'honneur au Matmut Stadium ! :-) #LOUUSAP",2016-04-01 09:23:42,110443648988755
110443648988755,110443648988755_1144084648957978,photo,Timeline Photos,added_photos,2016-03-31 15:52:04,2016-10-17 14:15:00,4,0,64,64,0,0,0,0,0,LOU Rugby,1,"Petite ""surprise"" ce soir : seance dedicaces de 20h a 20h30 devant la boutique du Matmut Stadium !",2016-03-31 17:58:40,110443648988755
110443648988755,110443648988755_1144058478960595,photo,Timeline Photos,added_photos,2016-03-31 15:18:04,2016-10-17 14:15:00,17,4,234,239,0,1,0,0,0,LOU Rugby,15,Les joueurs sont deja reunis sur la pelouse du Matmut Stadium ! Et vous ? Pret pour ce LOU/USAP ce soir ?,2016-03-31 18:07:21,110443648988755
110443648988755,110443648988755_1143957975637312,link,Digifood pendant LOU/USAP !,shared_story,2016-03-31 13:21:04,2016-10-17 14:15:00,1,0,33,33,0,0,0,0,0,LOU Rugby,0,"N'oubliez pas, Digifood toujours la pour vous servir pendant les matches ;-)  http://www.lourugby.fr/actualites/digifood-pendant-lou-usap/23422/",2016-03-31 13:21:04,110443648988755
110443648988755,110443648988755_1143900072309769,photo,Timeline Photos,added_photos,2016-03-31 12:18:36,2016-10-17 14:15:00,12,5,149,155,0,1,0,0,0,LOU Rugby,8,"Victime de son succes, il n'y aura pas de tote-bags disponibles a l'achat ce soir au Matmut Stadium. Mais vous pouvez d'ores et deja commander le votre aupres de notre boutique !  Pour rappel, les tarifs : 10 EUR le tote-bag et 7EUR pour les abonnes !",2016-04-01 21:47:06,110443648988755
110443648988755,110443648988755_1143783898988053,photo,Timeline Photos,added_photos,2016-03-31 11:03:01,2016-10-17 14:15:00,9,2,51,53,0,0,0,0,0,LOU Rugby,7,"Autre jeu ce soir au Matmut Stadium ! Mesdames, partagez vos selfies en tribune grace au hashtag #LELOUAIMELESFEMMES  Les 10 plus beaux seront choisis par les joueurs et remporteront 2 places pour assister a la rencontre LOU/Beziers en compagnie de joueurs.",2016-04-12 15:15:03,110443648988755
110443648988755,110443648988755_1143783588988084,link,"Votez pour le ""Joueur du LOU le + Sexy"" !",shared_story,2016-03-31 10:06:04,2016-10-17 14:15:00,1,1,10,11,0,0,0,0,0,LOU Rugby,2,"N'oubliez pas, votez par SMS pour elire le ""Joueur du LOU le + sexy"" ! Resultats a la mi-temps ce soir !  http://www.lourugby.fr/actualites/votez-pour-le-joueur-du-lou-le-sexy/23419/",2016-03-31 18:14:01,110443648988755
110443648988755,110443648988755_1142965842403192,link,"Pierre Mignoni : ""A nous de faire ce qu'il faut !""",shared_story,2016-03-30 17:08:01,2016-10-17 14:15:00,13,4,108,113,0,1,0,0,0,LOU Rugby,6,Decouvrez les confidences de Pierre Mignoni avant le choc LOU/USAP ce jeudi (20h45).   http://www.lourugby.fr/actualites/pierre-mignoni-nous-de-faire-ce-qu-il-faut/23421/,2016-03-31 08:24:11,110443648988755
110443648988755,110443648988755_1142965045736605,link,La composition lyonnaise pour LOU/USAP !,shared_story,2016-03-30 15:55:27,2016-10-17 14:15:00,23,7,221,228,0,0,0,0,0,LOU Rugby,12,"Demain, c'est LOU/USAP au Matmut Stadium ! En attendant, voici la compo du LOU pour ce choc !  http://www.lourugby.fr/actualites/la-composition-lyonnaise-pour-lou-usap/23420/",2016-03-31 16:12:55,110443648988755
110443648988755,110443648988755_1142820782417698,link,"Votez pour le ""Joueur du LOU le + Sexy"" !",shared_story,2016-03-30 13:07:35,2016-10-17 14:15:00,19,4,79,87,0,1,0,0,3,LOU Rugby,21,"Vous avez choisi les 5 finalistes sur Facebook et Twitter... Votez maintenant par SMS pour elire le ""Joueur du LOU le + sexy !""  http://www.lourugby.fr/actualites/votez-pour-le-joueur-du-lou-le-sexy/23419/",2016-03-31 19:55:04,110443648988755
110443648988755,110443648988755_1141390169227426,link,Enrichissez votre experience in-stadium avec VOGO SPORT,shared_story,2016-03-29 09:19:04,2016-10-17 14:15:00,6,2,46,48,0,0,0,0,0,LOU Rugby,0,"Pour la premiere fois au Matmut Stadium, l'application Vogo sera testee en tribune EST ce jeudi, pendant LOU/Perpignan.   N'oubliez pas de telecharger l'application pour tester ce nouveau dispositif ;-)  http://www.lourugby.fr/actualites/enrichissez-votre-experience-in-stadium-avec-vogo-sport/23418/",2016-03-29 09:19:04,110443648988755
110443648988755,110443648988755_1137370092962767,status,,mobile_status_update,2016-03-25 18:56:05,2016-10-17 14:15:00,0,0,25,35,7,0,3,0,0,LOU Rugby,3,"Suite a un souci technique, notre enquete satisfaction a ete supprimee... Nous reviendrons tres vite vers vous ! Merci a tous !",2016-03-27 15:12:49,110443648988755
110443648988755,110443648988755_1137259506307159,photo,LOU Rugby,shared_story,2016-03-25 16:05:00,2016-10-17 14:15:00,0,1,150,153,0,0,0,0,2,LOU Rugby,28,"N'oubliez pas, lors de la rencontre LOU/USAP, match dedie aux Femmes, sera elu le ""Joueur le + sexy"" du LOU Rugby...   Afin de preselectionner les 5 finalistes de ce grand concours decale, vous avez jusqu'a mardi 29 mars, 18h00, pour voter dans les commentaires de cet album-photo en inscrivant le nom du joueur que vous trouvez ""le + sexy"" !",2016-03-28 19:58:20,110443648988755
110443648988755,110443648988755_1685695995044390,event,PRO D2/J23 - LOU/Perpignan,created_event,2016-03-25 15:43:44,2016-10-17 14:15:00,0,3,131,136,0,2,0,0,0,LOU Rugby,7,,2016-03-31 08:01:50,110443648988755
110443648988755,110443648988755_1137184356314674,link,"Colomiers/LOU, dimanche 24 avril !",shared_story,2016-03-25 14:36:30,2016-10-17 14:15:00,2,0,51,51,0,0,0,0,0,LOU Rugby,0,"On connait desormais le programme complet de la 27eme journee de PRO D2 : le LOU Rugby se rendra chez le Colomiers Rugby, le dimanche 24 avril a 14h25.   http://www.lourugby.fr/actualites/colomiers-lou-dimanche-24-avril/23416/",2016-03-25 14:37:22,110443648988755
110443648988755,110443648988755_1136965966336513,link,www.lourugby.fr,shared_story,2016-03-25 10:45:20,2016-10-17 14:15:00,5,1,62,63,0,0,0,0,0,LOU Rugby,2,AB/LOU : le resume... c'est en ligne !  http://www.lourugby.fr/actualites/ab-lou-11-15-le-resume/23415/,2016-03-25 11:45:44,110443648988755
110443648988755,110443648988755_1136453359721107,photo,Timeline Photos,added_photos,2016-03-24 22:02:36,2016-10-17 14:15:00,97,48,1510,1576,2,4,0,0,12,LOU Rugby,51,"Victoire de prestige ce soir ! Un maximum de (y) pour les joueurs du LOU Rugby qui approche du but ultime ;-)  Pour feter ce nouveau succes, -30% sur LOU/USAP, sur billetterie.lourugby.fr jusqu'a lundi soir, grace au code promo : PAQUES !  AVIRON BAYONNAIS 11 - 15 (MT: 6-3) LOU RUGBY  Pour Bayonne :  1 essai : G. Rouet (73'). 2 penalites : M. Bustos Moyano (5', 11').  Pour Lyon :  5 penalites : J.L. Potgieter (23', 43', 52', 56', 65').",2016-03-26 20:57:58,110443648988755
110443648988755,110443648988755_1136436393056137,photo,Timeline Photos,added_photos,2016-03-24 21:36:14,2016-10-17 14:15:00,92,34,827,865,0,3,0,0,1,LOU Rugby,29,"C'est termine ! Dans un match tres engage, le LOU s'impose ce soir a Bayonne (11-15) !",2016-03-26 20:44:31,110443648988755
