COMMENT_ID|COMMENT_EXTRACTION_DATE|FROM_ID|CREATED_TIME|ID_POST|MESSAGE
1122560844474082_1151968638199969|2016-10-26 14:25:00|1442694982427209|2016-07-11 14:20:29|227577483972427_1122560844474082|Bonjour, je ne conseille a personne votre societe, pour nous vendre notre maison tout ete parfait, centre de travaux de gavrelle dans le Pas de Calais, aujourd'hui voila deux ans que nous avons receptionne cette maison, problemes sur problemes, un chef de travaux qui repond une fois sur dix et qui ne fait rien de dire oui oui oui sans agir, la relation client ne repond plus, de toute facon les rares fois ou nous avons pu les joindre ils nous promettaient de rappeler et plus de son plus d'image, aujourd'hui nous avons une fuite a l'un de nos velux et tout votre groupe se fiche de ca qu'elle honte, construire des maisons sans aucun gout du travail ....
1122560844474082_1155263837870449|2016-10-26 14:25:00|10206890133803419|2016-07-15 19:49:46|227577483972427_1122560844474082|bonjour, de notre cote c'est pareil, grosse deception de notre chef de chantier. C'est bien beau de former de commerciaux qui nous font croire monde et merveilles, mais une fois signe, rien: le chef de chantier est inexistant. On a deja eu des problemes de communication, chef de chantier qui change(personne ne nous le dis), on est au courant plus d'un mois apres: pour apprendre qu'il y a des soucis sur notre chantier. On arrive a communiquer mais la j'ai c'est le pompom, quasiment 4 semaines d'arret sur chantier, cause livraison de carrelage en attente. Marre d'attendre, j'appelle le fournisseur pour apprendre qu'aucune commande n'est faite, c'est magnifique le chef de chantier nous ment et nous prends pour des imbeciles. Ah oui j'oubliais le plus important, le document de la garantie de livraison nous indique date butoir le 08/09, ayant un preavis de 3 mois, on demande au chef de chantier si on peut donner le preavis , qu'il accepte, donc preavis donne, je suis donc a la rue le 8/09  avec 2 enfants et ca n'inquiete pas le chef qui nous annonce qu'au mois d'aout, il y a presque personne pour travailler sur les chantier.Donc deux questions,  pour faire le travail du chef de chantier suis je remunerer ?et enfin quand je serai a la porte de mon appartement qui paie le demenagement supplementaire et l'hotel en demi pension? pitoyable notre chef de chantier , que de la poudre aux yeux. apprenez leur la communication, prendre un telephone ca s'apprend; pour vous faciliter la tache voici mon numero de dossier 25210 046869.
1122560844474082_1142919182438248|2016-10-26 14:25:00|10207756142405760|2016-06-27 19:28:02|227577483972427_1122560844474082|Bonjour nous faisons construire par maison phoenix jusqu' a la partie commerciale ca  ete..MERCI MADAME CHANTEREL . Par contre apres pour la realisation de la maison par rapport a d' autres constructeurs  il y a de grandes grandes periodes ou rien ne se passe par ex une attente de 2 mois pour poser le carrelage, quelles  organisation?de plus nous avons des difficultes a avoir des renseignements concernant le suivi de la construction on a tjrs l impression de deranger...NOUS regrettons aujourd hui  d 'avoir choisi maison phoenix ....
1122560844474082_1206655402731292|2016-10-26 14:25:00|10206718837041399|2016-09-16 07:51:58|227577483972427_1122560844474082|Pareil pour nous les 1ers mois ca allait et la gros soucis notre porte d'entree se souleve quand on l'ouvre et il y a un enorme jour ce qui fait que cet hiver l'air froid va rentrer alors que j'ai un bb de 3 mois  et bien sur on a beau appeler laisser des messages et sms a notre conductrice de travaux elle ne repond pas nous envisageons egalement d'avoir recours a la protection juridique malheureusement si ca ne bouge pas rapidement
1122560844474082_1194790163917816|2016-10-26 14:25:00|10208747621801364|2016-09-03 16:13:40|227577483972427_1122560844474082|A force de vouloir faire du pas cher....la qualite n'y est plus malheureusement... Il faut etre pris pour etre appris... ! Ah c'est sur que je ne suis pas prete de vous oublie... Ma facade et ses charmante fissures me font penser a vous touuuuuuuuuuuuuuus les jours.. ! Et me donne encore plus envi de vous faire une publicite de Me*de ;-)  Bien cordialement mon cher constructeur ! <3
1122560844474082_1163618050368361|2016-10-26 14:25:00|10209467232511927|2016-07-28 08:46:33|227577483972427_1122560844474082|Moi aussi je suis decue ! J'ai paye ma maison je suis en droit de la vouloir finie !  On nous mene en bateau avec des excuses bidons !
1122560844474082_1161168627279970|2016-10-26 14:25:00|1771410266451455|2016-07-24 18:56:13|227577483972427_1122560844474082|moi aussi j'ai passe par phenix.une fois le contrat signe, pas de suivi surtout quand il y a des problemes.bandes d'escrot
1122560844474082_1152576891472477|2016-10-26 14:25:00|10207293448430475|2016-07-12 11:01:17|227577483972427_1122560844474082|Bonjour, malgre vos belles publicites je suis dans le meme cas que Mr Durieux, je ne conseille pas ce constructeur car il sont dans l'incapacite de regler un probleme d'humidite qui gagne sur un bati de porte apres quelques mois seulement. Je suis sur le point de saisir la justice.
1122560844474082_1205300199533479|2016-10-26 14:25:00|10154768007078291|2016-09-14 15:43:01|227577483972427_1122560844474082|Nous tenions a remercier Helene Saumon de son professionnalisme, de sa reactivite et de sa gentillesse. Elle a ete vraiment irreprochable sur le suivi de notre dossier. Heureusement qu'elle etait la !!! Gardez-la et faites en sorte qu'elle gravisse les echelons, c'est une personne en or et elle le merite amplement !  Encore merci Mme Saumon ! 
1122560844474082_1149808658415967|2016-10-26 14:25:00|1044213539010942|2016-07-08 14:16:27|227577483972427_1122560844474082|"Bonjour, faut-il vraiment venir exposer les problemes infliges par Maisons Phenix - Officiel sur les reseaux sociaux, pour esperer avoir un rendez-vous avec le service travaux, pour escompter ENFIN un debut de construction !? Pour nous vendre du beton on nous avez annoncer une livraison pour Juillet / Aout 2016 ! Nous voila en Juillet, et non seulement toujours aucune ebauche de maison mais en plus il faut subir les attentes sans reponses pour obtenir un rendez-vous ( Pour toujours entendre le meme refrain afin de gagner du temps ) Je cite : "" Ne vous inquietez pas sa vas commencer fin mai/ debut Juin "" Juin rien ! Je cite :"" Ne vous inquietez pas cette fois c'est bon ca va commencer Fin Juin debut Juillet ... "" En revanche nous avons bien recu le debloquage de fond demande par Maisons Phenix - Officiel d'un montant de 10731,90 euros que nous avons transmis a notre banque dans l'heure suivant sa reception ! Si seulement Maisons Phenix - Officiel Pouvait etre aussi rapide ... Si la construction pose autant de probleme que la partie commercial cette maison sense etre un bon depart risque fort de tourner en cauchemar !!! Je ne manquerais pas de venir donner des details avec un chronologie detaille en publique si nous n'avons pas non seulement une reponse rapide pour notre rendez-vous mais aussi pour un demarrage RAPIDE des travaux !                        Cordialement"
1122560844474082_1163187450411421|2016-10-26 14:25:00|1126501994052237|2016-07-27 17:03:57|227577483972427_1122560844474082|constructeur(si on peut l' appeler ainsi) a fuir que des incompetents centre de gavrelle je vais poster des photos des malfacons que le conducteur de travaux a essayer de reparer vous allez rire
1122560844474082_1160145717382261|2016-10-26 14:25:00|1372202472792622|2016-07-23 07:59:29|227577483972427_1122560844474082|eviter la societe phenix...vous n'aurez que des problemes...je regrette vraiment d'avoir choisi ce constructeur..huissier...expertise..chantage...et au final une maison pas terrible..le reve s'est transforme en cauchemar   j'evite de raconter notre aventure tellement ce serait long...(agence de Valenciennes)
1122560844474082_1162962610433905|2016-10-26 14:25:00|1069410739823363|2016-07-27 10:05:41|227577483972427_1122560844474082|Perso, tres heureuse de ma maison en Charente maritime, aucun probleme, nous recommandons maison phenix sans probleme. Que ce soit le conducteur de travaux, le commercial et meme la secretaire qui s occuper de notre dossier tout le monde a ete la pour nous, nous n avons ressenti aucun stress.
1122560844474082_1239946579402174|2016-10-26 14:25:00|1044213539010942|2016-10-21 14:54:13|227577483972427_1122560844474082|Bonjour, Petit suite de nos travaux. Et bien les travaux ont commence debut Septembre et ce jour ca a grandement avance ! Nous sommes tres satisfait des divers prestations qui ont ete faites a ce jour travail des ouvriers de qualite ! Le chantier est nettoye apres chaques interventions ! l'organisation de notre conducteur de travaux est parfaite ( Pas une semaine ne se passe sans qu'il n'y aie des travaux ! Resultat le plus gros est fait avec une livraison estime fin Decembre .... Donc oui il y a eu un couac administratif et commercial mais pour le coup notre conducteur de travaux que je salut nous fait du bon travail ! Merci egalement a Maisons Phenix - Officiel D'avoir ete a notre ecoute et d'avoir fait le lien entre nous et le service travaux .. Cordialement
1122560844474082_1194787083918124|2016-10-26 14:25:00|10208747621801364|2016-09-03 16:09:40|227577483972427_1122560844474082|Ah he bien le service apres-vente n'est pas mieux je vous rassure..... Apres un e-mail envoyer concernant l'evolution de mes fissures en debut de semaine... Toujours aucune reponse j'ai donc de nouveau appele... Mercredi.. Ah oui on voit cela avec celle qui s'en occupe des demain a son retour de conges donc jeudi ?!.. Avez-vous eu un appel histoire de rassurer... Ohhhhhhh non biensur que non ! Ah c'est sur que dans notre cas la partie commerciale etait reactive ! Tu m'etonne.... ! Ah oui et mieux encore une commerciale qui s'occupe maintenant d'un dossier ou nous connaissons les futurs proprietaire a qui l'ont a raconter nos peripeties... OSE leur dire qu'elle se bat pour nous MDRRRRRRRRRRRR ils doivent faire des formations humoristique chez phenix je crois !
1122560844474082_1145296222200544|2016-10-26 14:25:00|1367994539908068|2016-07-01 10:55:50|227577483972427_1122560844474082|Bjr ma maison aurait du etre terminee hier malheureusement ce n est pas le cas donc maison phenix n a pas rempli son contrat sur le delai de livraison stipule dans le contrat remise des cle 8 mois maison fini de ce faites je vais recevoir des indemnites de retard!! Tres serieux maison phenix !!un grand bravo au centre de travaux de gavrelle 62580 pour leur communication , rapidite et performances ! !ceci est ironique biensur par contre un grand merci pour de reels competences a notre commerciale
1122560844474082_1205990506131115|2016-10-26 14:25:00|1266314226764510|2016-09-15 12:28:56|227577483972427_1122560844474082|Sav nul on vous vend le bebe et apres on peut toujours attendre longtemps longtemps pour avoir des reponses concrete !!!!!  Pufffff
1122560844474082_1205429206187245|2016-10-26 14:25:00|10207846076614283|2016-09-14 18:24:28|227577483972427_1122560844474082|Ne vous inquietez pas, j'ai construit avec quelqu'un d'autre et c'est pas mieux .... Toujours beaucoup de pipot pour vendre et apres c'est demerdez vous des le moindre soucis..
1122560844474082_1191514127578753|2016-10-26 14:25:00|10208747621801364|2016-08-31 12:09:10|227577483972427_1122560844474082|Aux personnes ayant envi de faire construire avec maisons phenix... J'ai quelques photos de votre futur enduit a vous transmettre...de belles fissures qui evolue.... !!!!!!!! Ca donne envi hein !
1122560844474082_1204333456296820|2016-10-26 14:25:00|1277406135665422|2016-09-13 16:09:06|227577483972427_1122560844474082|Sa serre a rien ns avont fait plusieurs relance chez vs !!!!!  Et sens reponse !!!!! Maintenant je pense qui les trop tart ma maison va avoir 9 ans
1122560844474082_1217399184990247|2016-10-26 14:25:00|1044213539010942|2016-09-28 16:44:36|227577483972427_1122560844474082|Bonjour, Je viens donner suite a notre histoire qui avait plutot mal commence avec Maisons Phenix - Officiel Mais qui depuis notre mise au point avec le service technique, c'est grandement ameliore ... Je tenais donc a venir remercier notre chef de chantier, qui tien les delais ! Mea-culpa Pour le moment nous somme satisfait du deroulement des travaux. Je ne manquerais pas de venir donner en toute objectivite notre sentiment sur la suite du chantier ...
1122560844474082_1192330847497081|2016-10-26 14:25:00|1044213539010942|2016-09-01 05:33:55|227577483972427_1122560844474082|"Et ca continue encore et encore ... tout le monde connais la chanson ! He bien oui malgre les belles paroles et une mise au point technique avec le DIRECTEUR du service travaux en juillet, nous expliquant que juillet aout tout le monde etait en conge donc rien ne serait fait bla bla bla.. promis fin aout ca commence je m'y engage m'a t'il dit ! Nous voici le 1 Septembre et toujours rien !! J'appel le service travaux apres avoir attendu en vain la reponse a la demande par mail ... ou l'on me dit bha on a pris de l'avance fin juillet on a fait l'implantation de la maison ( laissez moi rire ) l'implantation de la maison 4 bouts de bois au 4 coin de la futur maison si tente qu'elle sorte un jour du sol ... et me dit que son macon rentre ""NORMALEMENT"" la semaine prochaine du Portugal ... lotissement dans lequel Maison Phenix - Officiel a pas moins de 30 maisons a batir ! Et bien j'espere qu'ils ne vont pas se reposer sur ce seul et unique macon en vacance au Portugal pour ses 30 maisons ! Appel au DIRECTEUR pour faire bouger les choses hier fin de journee ... pas de reponse message depose en attente d'une eventuel reponse ( rappelez vous il m'avait garanti un suivi de pres de mon dossier ) qui pour rappel a debute chez Maison Phenix - Officiel en fevrier 2015 ! Apres une partie commercial catastrophique le service travaux demarre plutot mal ! Attendons la suite ... mais ne dit-on pas l'union fait la force ? Alors dans l'attente si d'autres personnes sont dans une situation penible avec en face du vide je vous invite a me communiquer par mp ou plus de details vous seront donnes"
1122560844474082_1151199494943550|2016-10-26 14:25:00|10210665606427504|2016-07-10 12:12:46|227577483972427_1122560844474082|Je ne conseille a personne d'aller chez phenix pour faire construire une maison je cite mon experience : Octobre 2015 offre de pret signer ccmi signer plan accepter manque plus qu'a signer la vente du terrain  Avril 2016 vente du terrain signer la date a ete communiquer a phenix plus d'un mois avant RDV pour la map debut mai commencement des travaux debut juin le soucis mtn c que les ouvrier travail 2jours et s'arrete pdt 15jours donc tres mal coordination c inadmissible de la part dun constructeur javaisnolus de 6mois davance sur mon dossier et au final je me retrouve avec deux mois de retard par contre pour signer le ccmi la c'est aller tres vite moins d'un mois apres mon premier rdv on me la fait signer donc pour vendre c facil mais pour les travaux tt le monde sen fou voila je ne recommanderais vmt a personne de passer par phenix
1122560844474082_1173119056084927|2016-10-26 14:25:00|1797981380469887|2016-08-10 08:35:08|227577483972427_1122560844474082|Si je comprend bien avec phenix vous etes vraiment chez vous mais plus en securite mais quand meme chez vous mdrrrrrrrrrrr.
1122560844474082_1152848588111974|2016-10-26 14:25:00|322291711475687|2016-07-12 18:41:46|227577483972427_1122560844474082|Oh bordel je suis en plein dans le projet, ca me refroidit severe phenix ... Je crois je vais rester sur un bon macon !
1122560844474082_1135408816522618|2016-10-26 14:25:00|988395537954950|2016-06-16 15:48:42|227577483972427_1122560844474082|bonjour je suis a la recherche d'une serrure horizontal de porte d'entree metallique d'une maison Phenix construite en 1982
1122560844474082_1127461193984047|2016-10-26 14:25:00|10207476938866160|2016-06-04 07:35:09|227577483972427_1122560844474082|https://www.aspiration-web.fr
1122560844474082_1155255561204610|2016-10-26 14:25:00|10206890133803419|2016-07-15 19:33:19|227577483972427_1122560844474082|Bonjour,
1122560844474082_1159251827471650|2016-10-26 14:25:00|10205745102706821|2016-07-21 21:16:08|227577483972427_1122560844474082|Que du tape a l'oeil !!!! Qu'est-ce qu'on ne ferait pas pour attirer le client ????
1122560844474082_1137174569679376|2016-10-26 14:25:00|1583638701933216|2016-06-19 11:12:21|227577483972427_1122560844474082|50 % offerts sur les fournitures, pour tout devis signe avant fin juin 2016 !  Pour tout devis signe avant le 30 juin 2016 d' un montant minimum de 500 EUR/hors fournitures, je prends a ma charge 50 % du montant des fournitures (peintures, papiers peints)  Exemple: si votre chantier necessite 10 pots de peinture a 100 EUR l' unite, je prends a ma charge 500 EUR.*  *Pour tout devis mentionnant la fourniture des produits
1122560844474082_1130011377062362|2016-10-26 14:25:00|216050492149045|2016-06-08 05:41:08|227577483972427_1122560844474082|"Dans la gamme ""Tendance"", mon projet 2017 en Ile-de-France est le modele ""Volumes Combles"". S'il y a d'autres proprietaires de ce modele, je suis interesse par tout temoignage, on apprend soi-meme de l'experience des autres... https://www.facebook.com/Maisons-Ph%C3%A9nix-Volumes-Combles-602487419911082/"
1113207298742770_1118150151581818|2016-10-26 14:25:00|10210545188843896|2016-05-20 13:38:47|227577483972427_1113207298742770|impossible de surer sur votre site surprenant et surtout domage ...
1102308409832659_1112131138850386|2016-10-26 14:25:00|1220376344651269|2016-05-10 20:44:38|227577483972427_1102308409832659|Moi je bataille depuis fin novembre avec Phenix pour qu'ils viennent resoudre mon souci dans le garage... Quand il pleut l eau stagne sur le seuil et comme celui-ci est pose de travers et que la pente va vers le garage...l eau s infiltre sous la porte et rentre dans le garage!!!! A chaque fois qu' il pleut il faut balayer...et personne de bouge.  Nous avons eu les cles fin septembre et emmenager fin octobre. Et depuis novembre c est des mails au conducteur de travaux...au depart il nous disait de mettre une porte isolante. Puis mettre des caniveaux devant le seuil!!!C est plutot a l interieur qu' il faut les mettre . Et depuis 2 mois on me dit que le SAV doit me contacter...ils ont perdu mon numero de tel. Faites construire avec phenix mais sans le SAV!!!!
1102308409832659_1102490679814432|2016-10-26 14:25:00|10208747621801364|2016-04-25 19:20:48|227577483972427_1102308409832659|Leur enduit fissures et comme ce n'est qu'esthetique pour eux ils ne prennent pas en charge sauf dans le cas ou ca evoluerai...  On avait un projet d'amenagement de comble de 43 000 EUR avec phenix evolution commercial tres sympa d'ailleurs qui ne force pas la main comme tant d'autres.. Mais vu le sav de maisons phenix on abandonne l'idee de phenix evolution... Il y a ATR COMBLES qui fait la meme chose et au meme prix ils ont un site internet
1102308409832659_1115929025137264|2016-10-26 14:25:00|10209068299156962|2016-05-17 01:18:03|227577483972427_1102308409832659|personnellement j'envisageai de construire avec vous mais lorsque je vois toutes ces plaintes de malfacons, fissures,, pluie dans le garage j'avoue que cela donne envie d'aller voir ailleurs, et pourtant on m'avait dit que Phenix avait progresse la on peut se poser des questions!!
1102308409832659_1195035423893290|2016-10-26 14:25:00|1175107275869216|2016-09-03 21:15:39|227577483972427_1102308409832659|Les Fissures ne sont que esthetique ne rentre pas dans cette assurance,  que dans la. Parfait achevement de 1 ans! !!
1102308409832659_1102565149806985|2016-10-26 14:25:00|1344490132228933|2016-04-25 21:48:57|227577483972427_1102308409832659|Possible de rajouter un garage. Cela fait un an que l'on a notre petit nid en L et un garage serait un plus, quel tarif environ tout compris? Merci
1102308409832659_1168148063248693|2016-10-26 14:25:00|10210939592465585|2016-08-03 16:19:02|227577483972427_1102308409832659|bonjour a tous, vous n'avez pas souscrit a l'assurance dommages-ouvrages ? qui est obligatoire soit dit en passant
1102308409832659_1102341733162660|2016-10-26 14:25:00|10208747621801364|2016-04-25 14:33:13|227577483972427_1102308409832659|Tout comme les fissures qui evolue... Phenix vous offre la totale !!!!!
1098651370198363_1099978640065636|2016-10-26 14:25:00|10207908935141411|2016-04-21 17:38:57|227577483972427_1098651370198363|Suite a un commentaire sur mes fissures sur mon crepit j'ai etait contacte par phenix dans la journee et il m'envoie un expert ! !!! En attendant la suite bravo phenix !!!!!
1098651370198363_1163996916997141|2016-10-26 14:25:00|10209679238049968|2016-07-28 19:43:08|227577483972427_1098651370198363|Inous avons un plain pied depuis decembre des fissures sont deja apparentes quand a nos gouttieres elles ont ete remises droites donc evidemment crepis abimes ,a ce jour apres plusieurs relances aucunes interventions decu
1098651370198363_1099714900092010|2016-10-26 14:25:00|10211685188948303|2016-04-21 07:46:44|227577483972427_1098651370198363|Bonjour, Nous avons fait construire une maison Phenix dans le 83. Notre maison nous a ete livree en octobre 2014. Je me permets de vous contacter suite aux echanges que j'ai pu lire sur cette page FACEBOOK.  J'ai  moi aussi des problemes de fissures du crepi avec en plus les plaques qui sont apparentes  (on les distingue nettement en plein soleil). J'ai egalement des bruits au niveau charpente lorsqu'il y a du vent.  Concernant la charpente, on me fait comprendre qu'il n'y a rien a faire. J'avoue etre agace et decu par le service, avec le sentiment qu'une fois qu'on a paye on ne compte plus beaucoup. Merci de vos reponses et de votre aide. Cdlt Ludovic  Schvartz
1098651370198363_1204075336322632|2016-10-26 14:25:00|10210943433757317|2016-09-13 08:56:46|227577483972427_1098651370198363|Je ne recommande absolument pas. Des incompetents. Construction en cours, erreur d'implantations et phenix aux abonnes absents. Limite on ne devrait pas l'ouvrir quand on constate qu'ils ne font pas bien leur taf. A EVITER
1098651370198363_1164532033610296|2016-10-26 14:25:00|10209199411475859|2016-07-29 15:26:17|227577483972427_1098651370198363|Meme chose pour moi .maison welcome receptionnee au mois d avril 2015 malfacon sur le 1er ravalement refait avec une soi-disant peinture elastique qui refissure de plus belle et malgre les nombreux appels au centre de travaux plus aucune nouvelle depuis 2mois .
1098651370198363_1147509031979263|2016-10-26 14:25:00|1488522404497005|2016-07-04 23:34:53|227577483972427_1098651370198363|Nous fesons batir une maison phenix, et nous sommes decu car on nous avait dit au depart que l'on aurait les cles fin juin, on nous a meme dit allez y vous pouvez poser vos conges en juillet c'est sur vous aurez les cles.  Ensuite on nous a dit mi juillet, et la resultat la maison n'est toujours pas carrelee et nous sommes le 5 juillet!!!! En plus de cela on doit nous changer les gouttieres car rien de droit, il ya eu une erreur au niveau des volets roulant( mauvaise couleur) . Ce qui me revolte le plus c'est qu'il nous est impossible de joindre le conducteur de travaux, on laisse des message vocaux, des messages a la secretaire qui lui fait part de nos appels et cette personne n'est meme pas capable de nous rappeler. Nous sommes vraiment decu de leur professionnalisme.
1098651370198363_1098710136859153|2016-10-26 14:25:00|1033764553385610|2016-04-19 16:21:40|227577483972427_1098651370198363|J ai une maison phenix plein pied, le seul regret que j ai ce sont les bruits type grincement lors de rafales de vent
1098651370198363_1162968363766663|2016-10-26 14:25:00|1353500791334004|2016-07-27 10:19:07|227577483972427_1098651370198363|Bonjour a tous j'ai egalement des problemes de fissures sur plusieurs cotes de ma maison de 2010 alors que le commercial m'avais dit que phenix avait trouve la solution pour eviter cela.Resultats apres 6 ans en photos.
1098651370198363_1099170570146443|2016-10-26 14:25:00|10206087003008805|2016-04-20 10:07:05|227577483972427_1098651370198363|De jolie petite maison mais une fois installe dedans fuite sous les fenetres porte d'entree qui laisse passe l'eau de pluie et malgre nos relance par courrier recommande nos millier de coup de fil a notre conductrice de travaux aucune reponse vraiment tres decu le pire c'est que nous somme plusieurs maison Phenix neuve dans le meme quartier avec des probleme et pareil aucun retour de maison Phenix alors nous avons decide que si rien ne bouge puisque cela dure depuis deux ans nous allons faire un article dans le journal regional pour que personne ne ce face plus attrape car si vous voulez je peux vous mettre les photos de mes bandes qui se decolle des fuites sous les fenetres dans les coffres de volets roulants et de la porte d'entree completement voilee !!! Une arnaque totale
1098651370198363_1242139362516229|2016-10-26 14:25:00|1730359937205537|2016-10-23 19:07:31|227577483972427_1098651370198363|Bonsoir j'ai une petite question , je vais bientot receptionne ma maison phenix ( welcome ) et j'ai un joint de dilatation en plein milieu de ma salle a manger ? Est ce normal pour une maison de 71m2 ? Je n'est pas pu voir l'etat de la dalle car j'etais en vacance il y aurait il un lien ? En attente de votre reponse
1098651370198363_1099083453488488|2016-10-26 14:25:00|10207908935141411|2016-04-20 06:25:41|227577483972427_1098651370198363|"Nous avons un plein pied cela fait 7ans on est satisfait de notre maison isolation est nikel c'est tres important de nos jours ! ! A voir vos commentaires pour le crepi on a la meme choses j'ai deja fait une reclamation au bou de 1 an sans suite ""c'est normal"" mais je pense reclamer une 2 eme fois!!!"
1098651370198363_1098654960198004|2016-10-26 14:25:00|10211137789586294|2016-04-19 14:28:02|227577483972427_1098651370198363|Et est ce que cette structure permet un grenier pour rangement ?
1098651370198363_1163864630343703|2016-10-26 14:25:00|358135754529576|2016-07-28 15:43:53|227577483972427_1098651370198363|"Nous ne sommes pas surpris par ces commentaires. Nous avons receptionne notre maison welcome fin mars 2015, 2 semaines plus tard nous avons constate des fissures a differents endroits de notre maison, le conducteur de travaux nous repondait que c'etait normal et qu'il fallait laisser passer une annee afin que notre maison subisse les aleas climatiques des 4 saisons (logique au bout d'un an la garantie de parfait achevement se  termine ...). Mais apres plusieurs mois a batailler avec le centre travaux et la visite d'un de leur collaborateur qui a pu constater que la pose du crepi avait mal etait faite (""grillage"" sous le crepi non pose correctement au niveau des fenetres) il nous a ete propose qu'une entreprise intervienne afin d'appliquer sur toute notre maison une peinture soit disant elastique ce qui permettrait de suivre les mouvements de notre maison tout en cachant les fissures et eventuellement celles a venir. Ces travaux ont ete faits en janvier 2016 mais a ce jour nous avons toujours des fissures, meme cette fameuse peinture fissure. Nous en avons fait part au centre de travaux qui n'a meme pas pris la peine de nous repondre ...."
1098651370198363_1098734900190010|2016-10-26 14:25:00|1069410739823363|2016-04-19 17:08:30|227577483972427_1098651370198363|Tres heureuse d avoir construit avec phenix de plus il me semnle que la structure rend la maison anti sismique
1098651370198363_1098721770191323|2016-10-26 14:25:00|10210328155777365|2016-04-19 16:45:40|227577483972427_1098651370198363|Nous ca fais 3ans kon a construit avec phenix et nous en somme tres content
1098651370198363_1098853816844785|2016-10-26 14:25:00|1126850357401079|2016-04-19 21:13:22|227577483972427_1098651370198363|Ca fait 6 ans que nous somme dans notre maison phenix et aucun soucis dans tous les constructeurs Ya des soucis
1098651370198363_1147152478681585|2016-10-26 14:25:00|10207908935141411|2016-07-04 12:08:13|227577483972427_1098651370198363|Suite a un commentaire sur les fissures de ma maison j'ai etait contacte par phenix et il me font tout le ravalement de facades ! ! Je vous mets une photos pour vous le prouver !!
1098651370198363_1118273534902813|2016-10-26 14:25:00|1033764553385610|2016-05-20 18:22:56|227577483972427_1098651370198363|Je tiens a remercier l equipe Maisons Phenix qui a resolue tres rapidement mon probleme de grincement! !
1098651370198363_1099435183453315|2016-10-26 14:25:00|10210717637718389|2016-04-20 19:45:04|227577483972427_1098651370198363|"Nous avons fait batir avec Maison Phenix il y a un an..  Et pour le moment rien a signaler sur le gros oeuvre... Quelques finitions ratees mais qui sont en cours d etre reprises.. Mais nous aurions eu certainement  la meme chose avec un autre constructeur... Par pitie pour les autres commentaires: soignez au moins votre orthographe !  Plain pied et non ""plein pied""...  ! Merci"
1098651370198363_1099228070140693|2016-10-26 14:25:00|1246372492094613|2016-04-20 12:23:43|227577483972427_1098651370198363|aucun soucis avec ma maison cela fait 5 ans et bon  choix et j'ai m^m fais un blog maisonphenix en meuse over blog
1098651370198363_1098762446853922|2016-10-26 14:25:00|10207866675891519|2016-04-19 18:05:28|227577483972427_1098651370198363|Aucun probleme !!! Cela  fait 8 ans
1098651370198363_1098692903527543|2016-10-26 14:25:00|1854333358133795|2016-04-19 15:43:36|227577483972427_1098651370198363|Nous avons un plein pied phenix et nous avons amenage le dessus du garage pour faire du rangement et aucun soucis.
1098651370198363_1098728130190687|2016-10-26 14:25:00|1313626648662173|2016-04-19 16:58:47|227577483972427_1098651370198363|le saviez vous? MAISON PHENIX  on la particularite de se fissurer de partout au bout de 2 ans. c est pas grave, le deuxieme expert mandate par geoxia(SFT) a dit que c est normal pour une maison phenix.   qui veut des photo?
1098651370198363_1098770816853085|2016-10-26 14:25:00|1062465863871579|2016-04-19 18:22:13|227577483972427_1098651370198363|Moi mon mari entrepreneur a travaille pour c gens la il paye tres mal les artisan donc certain    n esitent pas a bacler le travail mais ils en on rien a foutre et c comme ca depuis des annees.
1098651370198363_1098749050188595|2016-10-26 14:25:00|10205476737156325|2016-04-19 17:38:50|227577483972427_1098651370198363|La mienne pas de soucis, mon fils qui a construit la meme a de gros soucis avec son vilain crepis, ils ont rechigne sur la qualite entre temps, c'est moche... Je regrette de l'avoir parraine
1098651370198363_1098894416840725|2016-10-26 14:25:00|1127715947263573|2016-04-19 22:57:13|227577483972427_1098651370198363|"Je sais pas si ca le fait a tous et si c'est l'effet ""cage de Faraday"" que provoque la structure metallique, mais chez nous il est difficile de capter la radio et le GSM dans la maison."
1098651370198363_1098658170197683|2016-10-26 14:25:00|10208747621801364|2016-04-19 14:32:38|227577483972427_1098651370198363|Sauf si combles amenageables... En dehors de ca...comme nous !!!! C'est assez penible d'aller dans les combles phenix et surtout ne pas y mettre trop de poids ! Les maisons traditionnelles ils n'y a pas ce probleme meme si les combles ne sont pas amenageables il est possible d'installer un pseudo plancher et d'y ranger ce que vous voulez...  Reflechissez.....le rangement c'est important nous on s'en rend compte maintenant apres 2 ans d'accumulation...
1098651370198363_1099139373482896|2016-10-26 14:25:00|10208747621801364|2016-04-20 09:03:32|227577483972427_1098651370198363|Rien a voir avec les boulons !
1098651370198363_1098794630184037|2016-10-26 14:25:00|678434728998429|2016-04-19 19:06:59|227577483972427_1098651370198363|je pose une question a maison phenix :pourquoi en 2001 vous posez un toile avant le crepis et pas en 2009?
1098651370198363_1098675016862665|2016-10-26 14:25:00|10207675647596319|2016-04-19 15:08:16|227577483972427_1098651370198363|les pompiers aiment pas trop les maisons phenix...au dela de la blague, en cas d'incendie c'est tres dangereux...
